FID	X	Y
3794	225834.7989	1898965.101
3795	225934.7989	1898965.101
3796	226034.7989	1898965.101
3797	226134.7989	1898965.101
3798	226234.7989	1898965.101
3799	226334.7989	1898965.101
3800	226434.7989	1898965.101
3801	226534.7989	1898965.101
3802	226634.7989	1898965.101
3803	226734.7989	1898965.101
3804	226834.7989	1898965.101
3805	226934.7989	1898965.101
3806	227034.7989	1898965.101
3807	227134.7989	1898965.101
3808	227234.7989	1898965.101
3809	227334.7989	1898965.101
3810	227434.7989	1898965.101
3811	227534.7989	1898965.101
3812	227634.7989	1898965.101
3813	227734.7989	1898965.101
3814	227834.7989	1898965.101
3815	227934.7989	1898965.101
3816	228034.7989	1898965.101
3817	228134.7989	1898965.101
3818	228234.7989	1898965.101
3819	228334.7989	1898965.101
3820	228434.7989	1898965.101
3821	228534.7989	1898965.101
3822	228634.7989	1898965.101
3823	228734.7989	1898965.101
3824	228834.7989	1898965.101
3825	228934.7989	1898965.101
3826	229034.7989	1898965.101
3827	229134.7989	1898965.101
3828	229234.7989	1898965.101
3829	229334.7989	1898965.101
3830	229434.7989	1898965.101
3831	229534.7989	1898965.101
3832	229634.7989	1898965.101
3833	229734.7989	1898965.101
3834	229834.7989	1898965.101
3835	229934.7989	1898965.101
3836	230034.7989	1898965.101
3837	230134.7989	1898965.101
3838	230234.7989	1898965.101
3839	230334.7989	1898965.101
3840	230434.7989	1898965.101
3841	230534.7989	1898965.101
3842	230634.7989	1898965.101
3843	230734.7989	1898965.101
3844	230834.7989	1898965.101
3845	230934.7989	1898965.101
3846	231034.7989	1898965.101
3847	231134.7989	1898965.101
3848	231234.7989	1898965.101
3849	231334.7989	1898965.101
3850	231434.7989	1898965.101
3851	231534.7989	1898965.101
3852	231634.7989	1898965.101
3853	231734.7989	1898965.101
3854	231834.7989	1898965.101
3855	224734.7989	1899065.101
3856	224834.7989	1899065.101
3857	224934.7989	1899065.101
3858	225034.7989	1899065.101
3859	225134.7989	1899065.101
3860	225234.7989	1899065.101
3861	225334.7989	1899065.101
3862	225434.7989	1899065.101
3863	225534.7989	1899065.101
3864	225634.7989	1899065.101
3865	225734.7989	1899065.101
3866	225834.7989	1899065.101
3867	225934.7989	1899065.101
3868	226034.7989	1899065.101
3869	226134.7989	1899065.101
3870	226234.7989	1899065.101
3871	226334.7989	1899065.101
3872	226434.7989	1899065.101
3873	226534.7989	1899065.101
3874	226634.7989	1899065.101
3875	226734.7989	1899065.101
3876	226834.7989	1899065.101
3877	226934.7989	1899065.101
3878	227034.7989	1899065.101
3879	227134.7989	1899065.101
3880	227234.7989	1899065.101
3881	227334.7989	1899065.101
3882	227434.7989	1899065.101
3883	227534.7989	1899065.101
3884	227634.7989	1899065.101
3885	227734.7989	1899065.101
3886	227834.7989	1899065.101
3887	227934.7989	1899065.101
3888	228034.7989	1899065.101
3889	228134.7989	1899065.101
3890	228234.7989	1899065.101
3891	228334.7989	1899065.101
3892	228434.7989	1899065.101
3893	228534.7989	1899065.101
3894	228634.7989	1899065.101
3895	228734.7989	1899065.101
3896	228834.7989	1899065.101
3897	228934.7989	1899065.101
3898	229034.7989	1899065.101
3899	229134.7989	1899065.101
3900	229234.7989	1899065.101
3901	229334.7989	1899065.101
3902	229434.7989	1899065.101
3903	229534.7989	1899065.101
3904	229634.7989	1899065.101
3905	229734.7989	1899065.101
3906	229834.7989	1899065.101
3907	229934.7989	1899065.101
3908	230034.7989	1899065.101
3909	230134.7989	1899065.101
3910	230234.7989	1899065.101
3911	230334.7989	1899065.101
3912	230434.7989	1899065.101
3913	230534.7989	1899065.101
3914	230634.7989	1899065.101
3915	230734.7989	1899065.101
3916	230834.7989	1899065.101
3917	230934.7989	1899065.101
3918	231034.7989	1899065.101
3919	231134.7989	1899065.101
3920	231234.7989	1899065.101
3921	231334.7989	1899065.101
3922	231434.7989	1899065.101
3923	231534.7989	1899065.101
3924	231634.7989	1899065.101
3925	231734.7989	1899065.101
3926	231834.7989	1899065.101
3927	224734.7989	1899165.101
3928	224834.7989	1899165.101
3929	224934.7989	1899165.101
3930	225034.7989	1899165.101
3931	225134.7989	1899165.101
3932	225234.7989	1899165.101
3933	225334.7989	1899165.101
3934	225434.7989	1899165.101
3935	225534.7989	1899165.101
3936	225634.7989	1899165.101
3937	225734.7989	1899165.101
3938	225834.7989	1899165.101
3939	225934.7989	1899165.101
3940	226034.7989	1899165.101
3941	226134.7989	1899165.101
3942	226234.7989	1899165.101
3943	226334.7989	1899165.101
3944	226434.7989	1899165.101
3945	226534.7989	1899165.101
3946	226634.7989	1899165.101
3947	226734.7989	1899165.101
3948	226834.7989	1899165.101
3949	226934.7989	1899165.101
3950	227034.7989	1899165.101
3951	227134.7989	1899165.101
3952	227234.7989	1899165.101
3953	227334.7989	1899165.101
3954	227434.7989	1899165.101
3955	227534.7989	1899165.101
3956	227634.7989	1899165.101
3957	227734.7989	1899165.101
3958	227834.7989	1899165.101
3959	227934.7989	1899165.101
3960	228034.7989	1899165.101
3961	228134.7989	1899165.101
3962	228234.7989	1899165.101
3963	228334.7989	1899165.101
3964	228434.7989	1899165.101
3965	228534.7989	1899165.101
3966	228634.7989	1899165.101
3967	228734.7989	1899165.101
3968	228834.7989	1899165.101
3969	228934.7989	1899165.101
3970	229034.7989	1899165.101
3971	229134.7989	1899165.101
3972	229234.7989	1899165.101
3973	229334.7989	1899165.101
3974	229434.7989	1899165.101
3975	229534.7989	1899165.101
3976	229634.7989	1899165.101
3977	229734.7989	1899165.101
3978	229834.7989	1899165.101
3979	229934.7989	1899165.101
3980	230034.7989	1899165.101
3981	230134.7989	1899165.101
3982	230234.7989	1899165.101
3983	230334.7989	1899165.101
3984	230434.7989	1899165.101
3985	230534.7989	1899165.101
3986	230634.7989	1899165.101
3987	230734.7989	1899165.101
3988	230834.7989	1899165.101
3989	230934.7989	1899165.101
3990	231034.7989	1899165.101
3991	231134.7989	1899165.101
3992	231234.7989	1899165.101
3993	231334.7989	1899165.101
3994	231434.7989	1899165.101
3995	231534.7989	1899165.101
3996	231634.7989	1899165.101
3997	231734.7989	1899165.101
3998	231834.7989	1899165.101
3999	224834.7989	1899265.101
4000	224934.7989	1899265.101
4001	225034.7989	1899265.101
4002	225134.7989	1899265.101
4003	225234.7989	1899265.101
4004	225334.7989	1899265.101
4005	225434.7989	1899265.101
4006	225534.7989	1899265.101
4007	225634.7989	1899265.101
4008	225734.7989	1899265.101
4009	225834.7989	1899265.101
4010	225934.7989	1899265.101
4011	226034.7989	1899265.101
4012	226134.7989	1899265.101
4013	226234.7989	1899265.101
4014	226334.7989	1899265.101
4015	226434.7989	1899265.101
4016	226534.7989	1899265.101
4017	226634.7989	1899265.101
4018	226734.7989	1899265.101
4019	226834.7989	1899265.101
4020	226934.7989	1899265.101
4021	227034.7989	1899265.101
4022	227134.7989	1899265.101
4023	227234.7989	1899265.101
4024	227334.7989	1899265.101
4025	227434.7989	1899265.101
4026	227534.7989	1899265.101
4027	227634.7989	1899265.101
4028	227734.7989	1899265.101
4029	227834.7989	1899265.101
4030	227934.7989	1899265.101
4031	228034.7989	1899265.101
4032	228134.7989	1899265.101
4033	228234.7989	1899265.101
4034	228334.7989	1899265.101
4035	228434.7989	1899265.101
4036	228534.7989	1899265.101
4037	228634.7989	1899265.101
4038	228734.7989	1899265.101
4039	228834.7989	1899265.101
4040	228934.7989	1899265.101
4041	229034.7989	1899265.101
4042	229134.7989	1899265.101
4043	229234.7989	1899265.101
4044	229334.7989	1899265.101
4045	229434.7989	1899265.101
4046	229534.7989	1899265.101
4047	229634.7989	1899265.101
4048	229734.7989	1899265.101
4049	229834.7989	1899265.101
4050	229934.7989	1899265.101
4051	230034.7989	1899265.101
4052	230134.7989	1899265.101
4053	230234.7989	1899265.101
4054	230334.7989	1899265.101
4055	230434.7989	1899265.101
4056	230534.7989	1899265.101
4057	230634.7989	1899265.101
4058	230734.7989	1899265.101
4059	230834.7989	1899265.101
4060	230934.7989	1899265.101
4061	231034.7989	1899265.101
4062	231134.7989	1899265.101
4063	231234.7989	1899265.101
4064	231334.7989	1899265.101
4065	231434.7989	1899265.101
4066	231534.7989	1899265.101
4067	231634.7989	1899265.101
4068	224834.7989	1899365.101
4069	224934.7989	1899365.101
4070	225034.7989	1899365.101
4071	225134.7989	1899365.101
4072	225234.7989	1899365.101
4073	225334.7989	1899365.101
4074	225434.7989	1899365.101
4075	225534.7989	1899365.101
4076	225634.7989	1899365.101
4077	225734.7989	1899365.101
4078	225834.7989	1899365.101
4079	225934.7989	1899365.101
4080	226034.7989	1899365.101
4081	226134.7989	1899365.101
4082	226234.7989	1899365.101
4083	226334.7989	1899365.101
4084	226434.7989	1899365.101
4085	226534.7989	1899365.101
4086	226634.7989	1899365.101
4087	226734.7989	1899365.101
4088	226834.7989	1899365.101
4089	226934.7989	1899365.101
4090	227034.7989	1899365.101
4091	227134.7989	1899365.101
4092	227234.7989	1899365.101
4093	227334.7989	1899365.101
4094	227434.7989	1899365.101
4095	227534.7989	1899365.101
4096	227634.7989	1899365.101
4097	227734.7989	1899365.101
4098	227834.7989	1899365.101
4099	227934.7989	1899365.101
4100	228034.7989	1899365.101
4101	228134.7989	1899365.101
4102	228234.7989	1899365.101
4103	228334.7989	1899365.101
4104	228434.7989	1899365.101
4105	228534.7989	1899365.101
4106	228634.7989	1899365.101
4107	228734.7989	1899365.101
4108	228834.7989	1899365.101
4109	228934.7989	1899365.101
4110	229034.7989	1899365.101
4111	229134.7989	1899365.101
4112	229234.7989	1899365.101
4113	229334.7989	1899365.101
4114	229434.7989	1899365.101
4115	229534.7989	1899365.101
4116	229634.7989	1899365.101
4117	229734.7989	1899365.101
4118	229834.7989	1899365.101
4119	229934.7989	1899365.101
4120	230034.7989	1899365.101
4121	230134.7989	1899365.101
4122	230234.7989	1899365.101
4123	230334.7989	1899365.101
4124	230434.7989	1899365.101
4125	230534.7989	1899365.101
4126	230634.7989	1899365.101
4127	230734.7989	1899365.101
4128	230834.7989	1899365.101
4129	230934.7989	1899365.101
4130	231034.7989	1899365.101
4131	231134.7989	1899365.101
4132	231234.7989	1899365.101
4133	231334.7989	1899365.101
4134	231434.7989	1899365.101
4135	231534.7989	1899365.101
4136	231634.7989	1899365.101
4137	224834.7989	1899465.101
4138	224934.7989	1899465.101
4139	225034.7989	1899465.101
4140	225134.7989	1899465.101
4141	225234.7989	1899465.101
4142	225334.7989	1899465.101
4143	225434.7989	1899465.101
4144	225534.7989	1899465.101
4145	225634.7989	1899465.101
4146	225734.7989	1899465.101
4147	225834.7989	1899465.101
4148	225934.7989	1899465.101
4149	226034.7989	1899465.101
4150	226134.7989	1899465.101
4151	226234.7989	1899465.101
4152	226334.7989	1899465.101
4153	226434.7989	1899465.101
4154	226534.7989	1899465.101
4155	226634.7989	1899465.101
4156	226734.7989	1899465.101
4157	226834.7989	1899465.101
4158	226934.7989	1899465.101
4159	227034.7989	1899465.101
4160	227134.7989	1899465.101
4161	227234.7989	1899465.101
4162	227334.7989	1899465.101
4163	227434.7989	1899465.101
4164	227534.7989	1899465.101
4165	227634.7989	1899465.101
4166	227734.7989	1899465.101
4167	227834.7989	1899465.101
4168	227934.7989	1899465.101
4169	228034.7989	1899465.101
4170	228134.7989	1899465.101
4171	228234.7989	1899465.101
4172	228334.7989	1899465.101
4173	228434.7989	1899465.101
4174	228534.7989	1899465.101
4175	228634.7989	1899465.101
4176	228734.7989	1899465.101
4177	228834.7989	1899465.101
4178	228934.7989	1899465.101
4179	229034.7989	1899465.101
4180	229134.7989	1899465.101
4181	229234.7989	1899465.101
4182	229334.7989	1899465.101
4183	229434.7989	1899465.101
4184	229534.7989	1899465.101
4185	229634.7989	1899465.101
4186	229734.7989	1899465.101
4187	229834.7989	1899465.101
4188	229934.7989	1899465.101
4189	230034.7989	1899465.101
4190	230134.7989	1899465.101
4191	230234.7989	1899465.101
4192	230334.7989	1899465.101
4193	230434.7989	1899465.101
4194	230534.7989	1899465.101
4195	230634.7989	1899465.101
4196	230734.7989	1899465.101
4197	230834.7989	1899465.101
4198	230934.7989	1899465.101
4199	231034.7989	1899465.101
4200	231134.7989	1899465.101
4201	231234.7989	1899465.101
4202	231334.7989	1899465.101
4203	231434.7989	1899465.101
4204	231534.7989	1899465.101
4205	231634.7989	1899465.101
4206	224834.7989	1899565.101
4207	224934.7989	1899565.101
4208	225034.7989	1899565.101
4209	225134.7989	1899565.101
4210	225234.7989	1899565.101
4211	225334.7989	1899565.101
4212	225434.7989	1899565.101
4213	225534.7989	1899565.101
4214	225634.7989	1899565.101
4215	225734.7989	1899565.101
4216	225834.7989	1899565.101
4217	225934.7989	1899565.101
4218	226034.7989	1899565.101
4219	226134.7989	1899565.101
4220	226234.7989	1899565.101
4221	226334.7989	1899565.101
4222	226434.7989	1899565.101
4223	226534.7989	1899565.101
4224	226634.7989	1899565.101
4225	226734.7989	1899565.101
4226	226834.7989	1899565.101
4227	226934.7989	1899565.101
4228	227034.7989	1899565.101
4229	227134.7989	1899565.101
4230	227234.7989	1899565.101
4231	227334.7989	1899565.101
4232	227434.7989	1899565.101
4233	227534.7989	1899565.101
4234	227634.7989	1899565.101
4235	227734.7989	1899565.101
4236	227834.7989	1899565.101
4237	227934.7989	1899565.101
4238	228034.7989	1899565.101
4239	228134.7989	1899565.101
4240	228234.7989	1899565.101
4241	228334.7989	1899565.101
4242	228434.7989	1899565.101
4243	228534.7989	1899565.101
4244	228634.7989	1899565.101
4245	228734.7989	1899565.101
4246	228834.7989	1899565.101
4247	228934.7989	1899565.101
4248	229034.7989	1899565.101
4249	229134.7989	1899565.101
4250	229234.7989	1899565.101
4251	229334.7989	1899565.101
4252	229434.7989	1899565.101
4253	229534.7989	1899565.101
4254	229634.7989	1899565.101
4255	229734.7989	1899565.101
4256	229834.7989	1899565.101
4257	229934.7989	1899565.101
4258	230034.7989	1899565.101
4259	230134.7989	1899565.101
4260	230234.7989	1899565.101
4261	230334.7989	1899565.101
4262	230434.7989	1899565.101
4263	230534.7989	1899565.101
4264	230634.7989	1899565.101
4265	230734.7989	1899565.101
4266	230834.7989	1899565.101
4267	230934.7989	1899565.101
4268	231034.7989	1899565.101
4269	231134.7989	1899565.101
4270	231234.7989	1899565.101
4271	231334.7989	1899565.101
4272	231434.7989	1899565.101
4273	231534.7989	1899565.101
4274	231634.7989	1899565.101
4275	224834.7989	1899665.101
4276	224934.7989	1899665.101
4277	225034.7989	1899665.101
4278	225134.7989	1899665.101
4279	225234.7989	1899665.101
4280	225334.7989	1899665.101
4281	225434.7989	1899665.101
4282	225534.7989	1899665.101
4283	225634.7989	1899665.101
4284	225734.7989	1899665.101
4285	225834.7989	1899665.101
4286	225934.7989	1899665.101
4287	226034.7989	1899665.101
4288	226134.7989	1899665.101
4289	226234.7989	1899665.101
4290	226334.7989	1899665.101
4291	226434.7989	1899665.101
4292	226534.7989	1899665.101
4293	226634.7989	1899665.101
4294	226734.7989	1899665.101
4295	226834.7989	1899665.101
4296	226934.7989	1899665.101
4297	227034.7989	1899665.101
4298	227134.7989	1899665.101
4299	227234.7989	1899665.101
4300	227334.7989	1899665.101
4301	227434.7989	1899665.101
4302	227534.7989	1899665.101
4303	227634.7989	1899665.101
4304	227734.7989	1899665.101
4305	227834.7989	1899665.101
4306	227934.7989	1899665.101
4307	228034.7989	1899665.101
4308	228134.7989	1899665.101
4309	228234.7989	1899665.101
4310	228334.7989	1899665.101
4311	228434.7989	1899665.101
4312	228534.7989	1899665.101
4313	228634.7989	1899665.101
4314	228734.7989	1899665.101
4315	228834.7989	1899665.101
4316	228934.7989	1899665.101
4317	229034.7989	1899665.101
4318	229134.7989	1899665.101
4319	229234.7989	1899665.101
4320	229334.7989	1899665.101
4321	229434.7989	1899665.101
4322	229534.7989	1899665.101
4323	229634.7989	1899665.101
4324	229734.7989	1899665.101
4325	229834.7989	1899665.101
4326	229934.7989	1899665.101
4327	230034.7989	1899665.101
4328	230134.7989	1899665.101
4329	230234.7989	1899665.101
4330	230334.7989	1899665.101
4331	230434.7989	1899665.101
4332	230534.7989	1899665.101
4333	230634.7989	1899665.101
4334	230734.7989	1899665.101
4335	230834.7989	1899665.101
4336	230934.7989	1899665.101
4337	231034.7989	1899665.101
4338	231134.7989	1899665.101
4339	231234.7989	1899665.101
4340	231334.7989	1899665.101
4341	231434.7989	1899665.101
4342	231534.7989	1899665.101
4343	231634.7989	1899665.101
4344	231734.7989	1899665.101
4345	224834.7989	1899765.101
4346	224934.7989	1899765.101
4347	225034.7989	1899765.101
4348	225134.7989	1899765.101
4349	225234.7989	1899765.101
4350	225334.7989	1899765.101
4351	225434.7989	1899765.101
4352	225534.7989	1899765.101
4353	225634.7989	1899765.101
4354	225734.7989	1899765.101
4355	225834.7989	1899765.101
4356	225934.7989	1899765.101
4357	226034.7989	1899765.101
4358	226134.7989	1899765.101
4359	226234.7989	1899765.101
4360	226334.7989	1899765.101
4361	226434.7989	1899765.101
4362	226534.7989	1899765.101
4363	226634.7989	1899765.101
4364	226734.7989	1899765.101
4365	226834.7989	1899765.101
4366	226934.7989	1899765.101
4367	227034.7989	1899765.101
4368	227134.7989	1899765.101
4369	227234.7989	1899765.101
4370	227334.7989	1899765.101
4371	227434.7989	1899765.101
4372	227534.7989	1899765.101
4373	227634.7989	1899765.101
4374	227734.7989	1899765.101
4375	227834.7989	1899765.101
4376	227934.7989	1899765.101
4377	228034.7989	1899765.101
4378	228134.7989	1899765.101
4379	228234.7989	1899765.101
4380	228334.7989	1899765.101
4381	228434.7989	1899765.101
4382	228534.7989	1899765.101
4383	228634.7989	1899765.101
4384	228734.7989	1899765.101
4385	228834.7989	1899765.101
4386	228934.7989	1899765.101
4387	229034.7989	1899765.101
4388	229134.7989	1899765.101
4389	229234.7989	1899765.101
4390	229334.7989	1899765.101
4391	229434.7989	1899765.101
4392	229534.7989	1899765.101
4393	229634.7989	1899765.101
4394	229734.7989	1899765.101
4395	229834.7989	1899765.101
4396	229934.7989	1899765.101
4397	230034.7989	1899765.101
4398	230134.7989	1899765.101
4399	230234.7989	1899765.101
4400	230334.7989	1899765.101
4401	230434.7989	1899765.101
4402	230534.7989	1899765.101
4403	230634.7989	1899765.101
4404	230734.7989	1899765.101
4405	230834.7989	1899765.101
4406	230934.7989	1899765.101
4407	231034.7989	1899765.101
4408	231134.7989	1899765.101
4409	231234.7989	1899765.101
4410	231334.7989	1899765.101
4411	231434.7989	1899765.101
4412	231534.7989	1899765.101
4413	231634.7989	1899765.101
4414	224834.7989	1899865.101
4415	224934.7989	1899865.101
4416	225034.7989	1899865.101
4417	225134.7989	1899865.101
4418	225234.7989	1899865.101
4419	225334.7989	1899865.101
4420	225434.7989	1899865.101
4421	225534.7989	1899865.101
4422	225634.7989	1899865.101
4423	225734.7989	1899865.101
4424	225834.7989	1899865.101
4425	225934.7989	1899865.101
4426	226034.7989	1899865.101
4427	226134.7989	1899865.101
4428	226234.7989	1899865.101
4429	226334.7989	1899865.101
4430	226434.7989	1899865.101
4431	226534.7989	1899865.101
4432	226634.7989	1899865.101
4433	226734.7989	1899865.101
4434	226834.7989	1899865.101
4435	226934.7989	1899865.101
4436	227034.7989	1899865.101
4437	227134.7989	1899865.101
4438	227234.7989	1899865.101
4439	227334.7989	1899865.101
4440	227434.7989	1899865.101
4441	227534.7989	1899865.101
4442	227634.7989	1899865.101
4443	227734.7989	1899865.101
4444	227834.7989	1899865.101
4445	227934.7989	1899865.101
4446	228034.7989	1899865.101
4447	228134.7989	1899865.101
4448	228234.7989	1899865.101
4449	228334.7989	1899865.101
4450	228434.7989	1899865.101
4451	228534.7989	1899865.101
4452	228634.7989	1899865.101
4453	228734.7989	1899865.101
4454	228834.7989	1899865.101
4455	228934.7989	1899865.101
4456	229034.7989	1899865.101
4457	229134.7989	1899865.101
4458	229234.7989	1899865.101
4459	229334.7989	1899865.101
4460	229434.7989	1899865.101
4461	229534.7989	1899865.101
4462	229634.7989	1899865.101
4463	229734.7989	1899865.101
4464	229834.7989	1899865.101
4465	229934.7989	1899865.101
4466	230034.7989	1899865.101
4467	230134.7989	1899865.101
4468	230234.7989	1899865.101
4469	230334.7989	1899865.101
4470	230434.7989	1899865.101
4471	230534.7989	1899865.101
4472	230634.7989	1899865.101
4473	230734.7989	1899865.101
4474	230834.7989	1899865.101
4475	230934.7989	1899865.101
4476	231034.7989	1899865.101
4477	231134.7989	1899865.101
4478	231234.7989	1899865.101
4479	231334.7989	1899865.101
4480	231434.7989	1899865.101
4481	231534.7989	1899865.101
4482	231634.7989	1899865.101
4483	224834.7989	1899965.101
4484	224934.7989	1899965.101
4485	225034.7989	1899965.101
4486	225134.7989	1899965.101
4487	225234.7989	1899965.101
4488	225334.7989	1899965.101
4489	225434.7989	1899965.101
4490	225534.7989	1899965.101
4491	225634.7989	1899965.101
4492	225734.7989	1899965.101
4493	225834.7989	1899965.101
4494	225934.7989	1899965.101
4495	226034.7989	1899965.101
4496	226134.7989	1899965.101
4497	226234.7989	1899965.101
4498	226334.7989	1899965.101
4499	226434.7989	1899965.101
4500	226534.7989	1899965.101
4501	226634.7989	1899965.101
4502	226734.7989	1899965.101
4503	226834.7989	1899965.101
4504	226934.7989	1899965.101
4505	227034.7989	1899965.101
4506	227134.7989	1899965.101
4507	227234.7989	1899965.101
4508	227334.7989	1899965.101
4509	227434.7989	1899965.101
4510	227534.7989	1899965.101
4511	227634.7989	1899965.101
4512	227734.7989	1899965.101
4513	227834.7989	1899965.101
4514	227934.7989	1899965.101
4515	228034.7989	1899965.101
4516	228134.7989	1899965.101
4517	228234.7989	1899965.101
4518	228334.7989	1899965.101
4519	228434.7989	1899965.101
4520	228534.7989	1899965.101
4521	228634.7989	1899965.101
4522	228734.7989	1899965.101
4523	228834.7989	1899965.101
4524	228934.7989	1899965.101
4525	229034.7989	1899965.101
4526	229134.7989	1899965.101
4527	229234.7989	1899965.101
4528	229334.7989	1899965.101
4529	229434.7989	1899965.101
4530	229534.7989	1899965.101
4531	229634.7989	1899965.101
4532	229734.7989	1899965.101
4533	229834.7989	1899965.101
4534	229934.7989	1899965.101
4535	230034.7989	1899965.101
4536	230134.7989	1899965.101
4537	230234.7989	1899965.101
4538	230334.7989	1899965.101
4539	230434.7989	1899965.101
4540	230534.7989	1899965.101
4541	230634.7989	1899965.101
4542	230734.7989	1899965.101
4543	230834.7989	1899965.101
4544	230934.7989	1899965.101
4545	231034.7989	1899965.101
4546	231134.7989	1899965.101
4547	231234.7989	1899965.101
4548	231334.7989	1899965.101
4549	224734.7989	1900065.101
4550	224834.7989	1900065.101
4551	224934.7989	1900065.101
4552	225034.7989	1900065.101
4553	225134.7989	1900065.101
4554	225234.7989	1900065.101
4555	225334.7989	1900065.101
4556	225434.7989	1900065.101
4557	225534.7989	1900065.101
4558	225634.7989	1900065.101
4559	225734.7989	1900065.101
4560	225834.7989	1900065.101
4561	225934.7989	1900065.101
4562	226034.7989	1900065.101
4563	226134.7989	1900065.101
4564	226234.7989	1900065.101
4565	226334.7989	1900065.101
4566	226434.7989	1900065.101
4567	226534.7989	1900065.101
4568	226634.7989	1900065.101
4569	226734.7989	1900065.101
4570	226834.7989	1900065.101
4571	226934.7989	1900065.101
4572	227034.7989	1900065.101
4573	227134.7989	1900065.101
4574	227234.7989	1900065.101
4575	227334.7989	1900065.101
4576	227434.7989	1900065.101
4577	227534.7989	1900065.101
4578	227634.7989	1900065.101
4579	227734.7989	1900065.101
4580	227834.7989	1900065.101
4581	227934.7989	1900065.101
4582	228034.7989	1900065.101
4583	228134.7989	1900065.101
4584	228234.7989	1900065.101
4585	228334.7989	1900065.101
4586	228434.7989	1900065.101
4587	228534.7989	1900065.101
4588	228634.7989	1900065.101
4589	228734.7989	1900065.101
4590	228834.7989	1900065.101
4591	228934.7989	1900065.101
4592	229034.7989	1900065.101
4593	229134.7989	1900065.101
4594	229234.7989	1900065.101
4595	229334.7989	1900065.101
4596	229434.7989	1900065.101
4597	229534.7989	1900065.101
4598	229634.7989	1900065.101
4599	229734.7989	1900065.101
4600	229834.7989	1900065.101
4601	229934.7989	1900065.101
4602	230034.7989	1900065.101
4603	230134.7989	1900065.101
4604	230234.7989	1900065.101
4605	230334.7989	1900065.101
4606	230434.7989	1900065.101
4607	230534.7989	1900065.101
4608	230634.7989	1900065.101
4609	230734.7989	1900065.101
4610	230834.7989	1900065.101
4611	230934.7989	1900065.101
4612	231034.7989	1900065.101
4613	231134.7989	1900065.101
4614	231234.7989	1900065.101
4615	231334.7989	1900065.101
4616	224734.7989	1900165.101
4617	224834.7989	1900165.101
4618	224934.7989	1900165.101
4619	225034.7989	1900165.101
4620	225134.7989	1900165.101
4621	225234.7989	1900165.101
4622	225334.7989	1900165.101
4623	225434.7989	1900165.101
4624	225534.7989	1900165.101
4625	225634.7989	1900165.101
4626	225734.7989	1900165.101
4627	225834.7989	1900165.101
4628	225934.7989	1900165.101
4629	226034.7989	1900165.101
4630	226134.7989	1900165.101
4631	226234.7989	1900165.101
4632	226334.7989	1900165.101
4633	226434.7989	1900165.101
4634	226534.7989	1900165.101
4635	226634.7989	1900165.101
4636	226734.7989	1900165.101
4637	226834.7989	1900165.101
4638	226934.7989	1900165.101
4639	227034.7989	1900165.101
4640	227134.7989	1900165.101
4641	227234.7989	1900165.101
4642	227334.7989	1900165.101
4643	227434.7989	1900165.101
4644	227534.7989	1900165.101
4645	227634.7989	1900165.101
4646	227734.7989	1900165.101
4647	227834.7989	1900165.101
4648	227934.7989	1900165.101
4649	228034.7989	1900165.101
4650	228134.7989	1900165.101
4651	228234.7989	1900165.101
4652	228334.7989	1900165.101
4653	228434.7989	1900165.101
4654	228534.7989	1900165.101
4655	228634.7989	1900165.101
4656	228734.7989	1900165.101
4657	228834.7989	1900165.101
4658	228934.7989	1900165.101
4659	229034.7989	1900165.101
4660	229134.7989	1900165.101
4661	229234.7989	1900165.101
4662	229334.7989	1900165.101
4663	229434.7989	1900165.101
4664	229534.7989	1900165.101
4665	229634.7989	1900165.101
4666	229734.7989	1900165.101
4667	229834.7989	1900165.101
4668	229934.7989	1900165.101
4669	230034.7989	1900165.101
4670	230134.7989	1900165.101
4671	230234.7989	1900165.101
4672	230334.7989	1900165.101
4673	230434.7989	1900165.101
4674	230534.7989	1900165.101
4675	230634.7989	1900165.101
4676	230734.7989	1900165.101
4677	230834.7989	1900165.101
4678	230934.7989	1900165.101
4679	231034.7989	1900165.101
4680	231134.7989	1900165.101
4681	231234.7989	1900165.101
4682	231334.7989	1900165.101
4683	225034.7989	1900265.101
4684	225134.7989	1900265.101
4685	225234.7989	1900265.101
4686	225334.7989	1900265.101
4687	225434.7989	1900265.101
4688	225534.7989	1900265.101
4689	225634.7989	1900265.101
4690	225734.7989	1900265.101
4691	225834.7989	1900265.101
4692	225934.7989	1900265.101
4693	226034.7989	1900265.101
4694	226134.7989	1900265.101
4695	226234.7989	1900265.101
4696	226334.7989	1900265.101
4697	226434.7989	1900265.101
4698	226534.7989	1900265.101
4699	226634.7989	1900265.101
4700	226734.7989	1900265.101
4701	226834.7989	1900265.101
4702	226934.7989	1900265.101
4703	227034.7989	1900265.101
4704	227134.7989	1900265.101
4705	227234.7989	1900265.101
4706	227334.7989	1900265.101
4707	227434.7989	1900265.101
4708	227534.7989	1900265.101
4709	227634.7989	1900265.101
4710	227734.7989	1900265.101
4711	227834.7989	1900265.101
4712	227934.7989	1900265.101
4713	228034.7989	1900265.101
4714	228134.7989	1900265.101
4715	228234.7989	1900265.101
4716	228334.7989	1900265.101
4717	228434.7989	1900265.101
4718	228534.7989	1900265.101
4719	228634.7989	1900265.101
4720	228734.7989	1900265.101
4721	228834.7989	1900265.101
4722	228934.7989	1900265.101
4723	229034.7989	1900265.101
4724	229134.7989	1900265.101
4725	229234.7989	1900265.101
