CellNum	LandUse	SoilClass
4630	Forest	Inceptisols
4631	Forest	Alfisols 1
4632	Forest	Alfisols 1
4633	Forest	Alfisols 1
4634	Scrub	Alfisols 1
4635	Scrub	Alfisols 1
4636	Scrub	Alfisols 1
4637	Scrub	Alfisols 1
4638	Scrub	Alfisols 1
4639	Scrub	Alfisols 1
4640	Scrub	Alfisols 1
4641	Scrub	Alfisols 1
4642	Scrub	Alfisols 1
4643	Scrub	Alfisols 1
4644	Scrub	Alfisols 1
4645	Scrub	Alfisols 1
4646	Scrub	Alfisols 1
4647	Scrub	Alfisols 1
4648	Scrub	Alfisols 1
4649	Scrub	Alfisols 1
4650	Scrub	Alfisols 1
4651	Scrub	Alfisols 1
4652	Scrub	Alfisols 1
4653	Scrub	Alfisols 1
4654	Scrub	Alfisols 1
4655	Scrub	Entisols
4656	Scrub	Entisols
4657	Scrub	Entisols
4658	Scrub	Entisols
4659	Scrub	Entisols
4660	Scrub	Entisols
4661	Fruit	Alfisols 1
4662	Fruit	Alfisols 1
4663	Fruit	Alfisols 1
4664	Fruit	Alfisols 1
4665	Fruit	Entisols
4666	Fruit	Entisols
4667	Scrub	Entisols
4668	Scrub	Alfisols 1
4669	Scrub	Alfisols 1
4670	Scrub	Inceptisols
4671	Scrub	Inceptisols
4672	Fruit	Inceptisols
4673	Fruit	Inceptisols
4674	Scrub	Inceptisols
4675	Scrub	Inceptisols
4676	Scrub	Inceptisols
4677	Scrub	Inceptisols
4678	Urban	Inceptisols
4679	Urban	Inceptisols
4680	Urban	Inceptisols
4681	Urban	Alfisols 1
4682	Urban	Alfisols 1
4683	Forest	Alfisols 2
4684	Forest	Alfisols 2
4685	Forest	Alfisols 2
4686	Forest	Alfisols 2
4687	Forest	Alfisols 2
4688	Forest	Inceptisols
4689	Forest	Inceptisols
4690	Forest	Inceptisols
4691	Forest	Inceptisols
4692	Forest	Inceptisols
4693	Forest	Alfisols 1
4694	Forest	Inceptisols
4695	Forest	Alfisols 1
4696	Forest	Alfisols 1
4697	Forest	Inceptisols
4698	Scrub	Inceptisols
4699	Scrub	Inceptisols
4700	PaddyR	Alfisols 1
4701	PaddyR	Alfisols 1
4702	Scrub	Alfisols 1
4703	Scrub	Alfisols 1
4704	Scrub	Alfisols 1
4705	Scrub	Alfisols 1
4706	Scrub	Alfisols 1
4707	Scrub	Alfisols 1
4708	Scrub	Alfisols 1
4709	Scrub	Alfisols 1
4710	Scrub	Alfisols 1
4711	Scrub	Alfisols 1
4712	Scrub	Alfisols 1
4713	Forest	Alfisols 1
4714	Forest	Alfisols 1
4715	Forest	Alfisols 1
4716	Forest	Alfisols 1
4717	Forest	Alfisols 1
4718	Scrub	Alfisols 1
4719	Scrub	Alfisols 1
4720	Scrub	Entisols
4721	Scrub	Entisols
4722	Scrub	Entisols
4723	Scrub	Entisols
4724	Scrub	Entisols
4725	Scrub	Alfisols 1
4726	Fruit	Alfisols 1
4727	Fruit	Alfisols 1
4728	Urban	Alfisols 1
4729	Urban	Entisols
4730	Urban	Entisols
4731	Scrub	Entisols
4732	Scrub	Alfisols 1
4733	Scrub	Alfisols 1
4734	Fruit	Alfisols 1
4735	Scrub	Inceptisols
4736	Fruit	Inceptisols
4737	Scrub	Inceptisols
4738	Fruit	Inceptisols
4739	Scrub	Inceptisols
4740	Scrub	Inceptisols
4741	Scrub	Inceptisols
4742	Urban	Inceptisols
4743	Urban	Inceptisols
4744	Urban	Alfisols 1
4745	Urban	Alfisols 1
4746	Forest	Alfisols 2
4747	Forest	Alfisols 2
4748	Forest	Alfisols 2
4749	Forest	Alfisols 2
4750	Forest	Alfisols 2
4751	Forest	Inceptisols
4752	Forest	Alfisols 2
4753	Forest	Inceptisols
4754	Forest	Inceptisols
4755	Forest	Inceptisols
4756	Forest	Alfisols 1
4757	Forest	Inceptisols
4758	Forest	Alfisols 1
4759	Forest	Inceptisols
4760	Scrub	Inceptisols
4761	Scrub	Inceptisols
4762	Scrub	Inceptisols
4763	Scrub	Inceptisols
4764	Scrub	Alfisols 1
4765	Scrub	Alfisols 1
4766	Scrub	Alfisols 1
4767	Scrub	Alfisols 1
4768	Scrub	Alfisols 1
4769	Scrub	Alfisols 1
4770	Scrub	Alfisols 1
4771	Scrub	Alfisols 1
4772	Scrub	Alfisols 1
4773	Scrub	Alfisols 1
4774	Scrub	Alfisols 1
4775	Scrub	Alfisols 1
4776	Forest	Alfisols 1
4777	Forest	Alfisols 1
4778	Forest	Alfisols 1
4779	Forest	Alfisols 1
4780	Forest	Alfisols 1
4781	Scrub	Alfisols 1
4782	Scrub	Alfisols 1
4783	Scrub	Entisols
4784	Scrub	Entisols
4785	Scrub	Entisols
4786	Scrub	Entisols
4787	Scrub	Entisols
4788	Scrub	Entisols
4789	Scrub	Alfisols 1
4790	Scrub	Alfisols 1
4791	Scrub	Alfisols 1
4792	Scrub	Entisols
4793	Scrub	Entisols
4794	Scrub	Entisols
4795	Scrub	Entisols
4796	Scrub	Alfisols 1
4797	Scrub	Alfisols 1
4798	Scrub	Alfisols 1
4799	Scrub	Inceptisols
4800	Scrub	Alfisols 1
4801	Fruit	Inceptisols
4802	Scrub	Inceptisols
4803	Scrub	Inceptisols
4804	Scrub	Inceptisols
4805	Scrub	Inceptisols
4806	Scrub	Alfisols 1
4807	Scrub	Alfisols 1
4808	Scrub	Alfisols 1
4809	Forest	Alfisols 2
4810	Forest	Alfisols 2
4811	Forest	Alfisols 2
4812	Forest	Inceptisols
4813	Forest	Alfisols 2
4814	Forest	Alfisols 2
4815	Forest	Inceptisols
4816	Forest	Inceptisols
4817	Forest	Inceptisols
4818	Forest	Alfisols 1
4819	Forest	Alfisols 1
4820	Forest	Alfisols 1
4821	Forest	Inceptisols
4822	Scrub	Inceptisols
4823	Scrub	Inceptisols
4824	Scrub	Inceptisols
4825	Scrub	Inceptisols
4826	Scrub	Alfisols 1
4827	Scrub	Alfisols 1
4828	Scrub	Alfisols 1
4829	Scrub	Alfisols 1
4830	Scrub	Alfisols 1
4831	Scrub	Alfisols 1
4832	Scrub	Alfisols 1
4833	Scrub	Alfisols 1
4834	Scrub	Alfisols 1
4835	Scrub	Alfisols 1
4836	Scrub	Alfisols 1
4837	Scrub	Alfisols 1
4838	Scrub	Alfisols 1
4839	Forest	Alfisols 1
4840	Forest	Alfisols 1
4841	Forest	Alfisols 1
4842	Forest	Alfisols 1
4843	Scrub	Alfisols 1
4844	Scrub	Alfisols 1
4845	PaddyK	Entisols
4846	Scrub	Entisols
4847	Scrub	Entisols
4848	Scrub	Entisols
4849	Scrub	Entisols
4850	Scrub	Entisols
4851	Scrub	Entisols
4852	Scrub	Entisols
4853	Scrub	Alfisols 1
4854	Scrub	Entisols
4855	Scrub	Entisols
4856	Scrub	Entisols
4857	Scrub	Entisols
4858	Scrub	Alfisols 1
4859	Scrub	Alfisols 1
4860	Scrub	Alfisols 1
4861	Fruit	Alfisols 1
4862	Fruit	Alfisols 1
4863	Fruit	Inceptisols
4864	Scrub	Alfisols 1
4865	Scrub	Alfisols 1
4866	Scrub	Alfisols 1
4867	Scrub	Alfisols 1
4868	Scrub	Alfisols 1
4869	Scrub	Alfisols 1
4870	Scrub	Alfisols 1
4871	Forest	Alfisols 2
4872	Forest	Alfisols 2
4873	Forest	Alfisols 2
4874	Forest	Alfisols 2
4875	Forest	Alfisols 2
4876	Forest	Inceptisols
4877	Forest	Inceptisols
4878	Forest	Inceptisols
4879	Forest	Inceptisols
4880	Forest	Alfisols 1
4881	Forest	Alfisols 1
4882	Forest	Alfisols 1
4883	Scrub	Alfisols 1
4884	Scrub	Alfisols 1
4885	Scrub	Alfisols 1
4886	Scrub	Inceptisols
4887	Scrub	Alfisols 1
4888	Scrub	Alfisols 1
4889	Scrub	Alfisols 1
4890	Scrub	Alfisols 1
4891	Scrub	Alfisols 1
4892	Scrub	Alfisols 1
4893	Scrub	Alfisols 1
4894	Scrub	Alfisols 1
4895	Forest	Alfisols 1
4896	Forest	Alfisols 1
4897	Forest	Alfisols 1
4898	Forest	Alfisols 1
4899	Scrub	Alfisols 1
4900	Scrub	Alfisols 1
4901	PaddyK	Alfisols 1
4902	Scrub	Entisols
4903	PaddyR	Entisols
4904	PaddyK	Entisols
4905	Scrub	Entisols
4906	Scrub	Entisols
4907	Scrub	Entisols
4908	Scrub	Entisols
4909	Scrub	Entisols
4910	Scrub	Entisols
4911	Scrub	Entisols
4912	Scrub	Entisols
4913	Scrub	Entisols
4914	Scrub	Entisols
4915	Scrub	Alfisols 1
4916	Urban	Alfisols 1
4917	Scrub	Alfisols 1
4918	Fruit	Inceptisols
4919	Scrub	Inceptisols
4920	Scrub	Alfisols 1
4921	Scrub	Alfisols 1
4922	Scrub	Alfisols 1
4923	Scrub	Alfisols 1
4924	Scrub	Alfisols 1
4925	Scrub	Alfisols 1
4926	Forest	Alfisols 2
4927	Forest	Alfisols 2
4928	Forest	Alfisols 2
4929	Forest	Alfisols 2
4930	Forest	Inceptisols
4931	Forest	Inceptisols
4932	Forest	Inceptisols
4933	Forest	Inceptisols
4934	Forest	Inceptisols
4935	Forest	Alfisols 1
4936	Scrub	Alfisols 1
4937	Scrub	Alfisols 1
4938	Scrub	Alfisols 1
4939	Scrub	Alfisols 1
4940	Scrub	Alfisols 1
4941	Scrub	Alfisols 1
4942	Scrub	Alfisols 1
4943	Scrub	Alfisols 1
4944	Scrub	Alfisols 1
4945	Forest	Alfisols 1
4946	Forest	Alfisols 1
4947	Forest	Alfisols 1
4948	Forest	Alfisols 1
4949	Forest	Alfisols 1
4950	Scrub	Alfisols 1
4951	Scrub	Alfisols 1
4952	Scrub	Alfisols 1
4953	Scrub	Alfisols 1
4954	Scrub	Entisols
4955	Scrub	Entisols
4956	Scrub	Entisols
4957	Scrub	Entisols
4958	Scrub	Entisols
4959	Scrub	Entisols
4960	Scrub	Entisols
4961	Scrub	Entisols
4962	Scrub	Entisols
4963	Scrub	Entisols
4964	Scrub	Entisols
4965	Scrub	Alfisols 1
4966	Scrub	Alfisols 1
4967	Scrub	Alfisols 1
4968	Scrub	Alfisols 1
4969	Scrub	Inceptisols
4970	Scrub	Inceptisols
4971	Scrub	Alfisols 1
4972	Scrub	Alfisols 1
4973	Scrub	Alfisols 1
4974	Scrub	Alfisols 1
4975	Scrub	Alfisols 1
4976	Forest	Alfisols 1
4977	Scrub	Alfisols 1
4978	Scrub	Alfisols 1
4979	Scrub	Alfisols 1
4980	Scrub	Alfisols 1
4981	Scrub	Alfisols 1
4982	Forest	Alfisols 1
4983	Forest	Alfisols 1
4984	Forest	Alfisols 1
4985	Forest	Alfisols 1
4986	Forest	Alfisols 1
4987	Fruit	Alfisols 1
4988	Fruit	Alfisols 1
4989	Fruit	Alfisols 1
4990	Scrub	Alfisols 1
4991	Scrub	Alfisols 1
4992	Scrub	Entisols
4993	Scrub	Entisols
4994	Scrub	Entisols
4995	Scrub	Entisols
4996	Scrub	Entisols
4997	Scrub	Entisols
4998	Scrub	Entisols
4999	Scrub	Entisols
5000	Scrub	Entisols
5001	Scrub	Entisols
5002	Scrub	Alfisols 1
5003	Scrub	Alfisols 1
5004	Scrub	Alfisols 1
5005	Scrub	Inceptisols
5006	Scrub	Inceptisols
5007	Scrub	Alfisols 1
5008	Scrub	Alfisols 1
5009	Scrub	Alfisols 1
5010	Scrub	Alfisols 1
5011	Fruit	Alfisols 1
5012	Fruit	Alfisols 1
5013	Scrub	Alfisols 1
5014	Scrub	Alfisols 1
5015	Forest	Alfisols 1
5016	Forest	Alfisols 1
5017	Forest	Alfisols 1
5018	Forest	Alfisols 1
5019	Forest	Alfisols 1
5020	Fruit	Alfisols 1
5021	Fruit	Alfisols 1
5022	Fruit	Alfisols 1
5023	Scrub	Alfisols 1
5024	Scrub	Alfisols 1
5025	Scrub	Entisols
5026	Scrub	Entisols
5027	Scrub	Entisols
5028	Scrub	Entisols
5029	Scrub	Entisols
5030	Scrub	Entisols
5031	Scrub	Entisols
5032	Scrub	Entisols
5033	Scrub	Entisols
5034	Scrub	Entisols
5035	Scrub	Alfisols 1
5036	Scrub	Alfisols 1
5037	Scrub	Alfisols 1
5038	Scrub	Alfisols 1
5039	Scrub	Alfisols 1
5040	Scrub	Alfisols 1
5041	Scrub	Alfisols 1
5042	Scrub	Alfisols 1
5043	Fruit	Alfisols 1
5044	Scrub	Alfisols 1
5045	Scrub	Inceptisols
5046	Forest	Alfisols 1
5047	Forest	Alfisols 1
5048	Forest	Alfisols 1
5049	Forest	Alfisols 1
5050	Forest	Alfisols 1
5051	Forest	Alfisols 1
5052	Scrub	Alfisols 1
5053	Scrub	Alfisols 1
5054	Scrub	Alfisols 1
5055	Scrub	Alfisols 1
5056	Scrub	Alfisols 1
5057	Scrub	Entisols
5058	Scrub	Entisols
5059	Scrub	Entisols
5060	Scrub	Entisols
5061	Scrub	Entisols
5062	Scrub	Entisols
5063	Scrub	Entisols
5064	Scrub	Entisols
5065	Scrub	Entisols
5066	Scrub	Alfisols 1
5067	Scrub	Alfisols 1
5068	Scrub	Alfisols 1
5069	Scrub	Alfisols 1
5070	Scrub	Alfisols 1
5071	Scrub	Alfisols 1
5072	Scrub	Alfisols 1
5073	Scrub	Alfisols 1
5074	Fruit	Inceptisols
5075	Scrub	Inceptisols
5076	Scrub	Alfisols 1
5077	Forest	Alfisols 1
5078	Forest	Alfisols 1
5079	Forest	Alfisols 1
5080	Forest	Alfisols 1
5081	Forest	Alfisols 1
5082	Scrub	Alfisols 1
5083	Scrub	Alfisols 1
5084	Scrub	Alfisols 1
5085	Scrub	Alfisols 1
5086	Scrub	Alfisols 1
5087	Scrub	Alfisols 1
5088	Scrub	Alfisols 1
5089	Scrub	Entisols
5090	Scrub	Entisols
5091	Scrub	Entisols
5092	Scrub	Entisols
5093	Scrub	Entisols
5094	Scrub	Entisols
5095	Scrub	Entisols
5096	Scrub	Entisols
5097	Scrub	Alfisols 1
5098	Scrub	Alfisols 1
5099	Scrub	Alfisols 1
5100	Scrub	Alfisols 1
5101	Scrub	Alfisols 1
5102	Scrub	Alfisols 1
5103	Scrub	Alfisols 1
5104	Scrub	Alfisols 1
5105	Scrub	Alfisols 1
5106	Forest	Alfisols 1
5107	Forest	Alfisols 1
5108	Forest	Alfisols 1
5109	Forest	Alfisols 1
5110	Forest	Alfisols 1
5111	Forest	Alfisols 1
5112	Scrub	Alfisols 1
5113	Scrub	Alfisols 1
5114	Scrub	Alfisols 1
5115	Scrub	Alfisols 1
5116	Scrub	Alfisols 1
5117	PaddyK	Alfisols 1
5118	Scrub	Entisols
5119	Scrub	Entisols
5120	Scrub	Entisols
5121	Scrub	Entisols
5122	Scrub	Entisols
5123	Scrub	Entisols
5124	Scrub	Entisols
5125	Scrub	Entisols
5126	Scrub	Entisols
5127	Scrub	Alfisols 1
5128	Scrub	Alfisols 1
5129	Scrub	Alfisols 1
5130	Scrub	Alfisols 1
5131	Scrub	Alfisols 1
5132	Scrub	Alfisols 1
5133	Scrub	Alfisols 1
5134	Scrub	Alfisols 1
5135	Forest	Alfisols 1
5136	Forest	Alfisols 1
5137	Forest	Alfisols 1
5138	Forest	Alfisols 1
5139	Forest	Alfisols 1
5140	Scrub	Alfisols 1
5141	Scrub	Alfisols 1
5142	Scrub	Alfisols 1
5143	Scrub	Alfisols 1
5144	Scrub	Alfisols 1
5145	Scrub	Alfisols 1
5146	Scrub	Entisols
5147	Scrub	Entisols
5148	Scrub	Entisols
5149	Scrub	Entisols
5150	Scrub	Entisols
5151	Scrub	Entisols
5152	Scrub	Entisols
5153	Scrub	Entisols
5154	Scrub	Alfisols 2
5155	Scrub	Alfisols 2
5156	Scrub	Alfisols 2
5157	Scrub	Alfisols 2
5158	Scrub	Alfisols 1
5159	Scrub	Alfisols 1
5160	Scrub	Alfisols 1
5161	Scrub	Alfisols 1
5162	Forest	Alfisols 1
5163	Forest	Alfisols 1
5164	Forest	Alfisols 1
5165	Scrub	Alfisols 1
5166	Scrub	Alfisols 1
5167	Scrub	Alfisols 1
5168	Scrub	Alfisols 1
5169	Scrub	Alfisols 1
5170	Scrub	Entisols
5171	Scrub	Entisols
5172	Scrub	Entisols
5173	Scrub	Entisols
5174	Scrub	Entisols
5175	Scrub	Entisols
5176	Scrub	Entisols
5177	Scrub	Entisols
5178	Scrub	Alfisols 1
5179	Scrub	Alfisols 1
5180	Scrub	Alfisols 1
5181	Urban	Alfisols 2
5182	Scrub	Alfisols 1
5183	Scrub	Alfisols 1
5184	Forest	Alfisols 1
5185	Forest	Alfisols 1
5186	Scrub	Alfisols 1
5187	Scrub	Alfisols 1
5188	Scrub	Alfisols 1
5189	Scrub	Alfisols 1
5190	Scrub	Alfisols 1
5191	Scrub	Entisols
5192	Scrub	Entisols
5193	Scrub	Entisols
5194	Scrub	Entisols
5195	Scrub	Entisols
5196	Scrub	Entisols
5197	Scrub	Entisols
5198	Scrub	Alfisols 1
5199	Urban	Alfisols 1
5200	Urban	Alfisols 1
5201	Scrub	Alfisols 1
5202	Scrub	Alfisols 1
5203	Scrub	Alfisols 1
5204	Scrub	Alfisols 1
5205	Scrub	Alfisols 1
5206	Scrub	Alfisols 1
5207	Scrub	Alfisols 1
5208	Scrub	Entisols
5209	Scrub	Entisols
5210	Scrub	Entisols
5211	Scrub	Entisols
5212	Scrub	Entisols
5213	Scrub	Entisols
5214	Scrub	Entisols
5215	Scrub	Alfisols 1
5216	Urban	Alfisols 1
5217	Scrub	Alfisols 1
5218	Scrub	Alfisols 1
5219	Scrub	Alfisols 1
5220	Scrub	Alfisols 1
5221	Scrub	Alfisols 1
5222	Scrub	Alfisols 1
5223	Scrub	Alfisols 1
5224	Scrub	Entisols
5225	Scrub	Entisols
5226	Scrub	Entisols
5227	Scrub	Entisols
5228	Scrub	Entisols
5229	Scrub	Entisols
5230	Scrub	Entisols
5231	Scrub	Alfisols 1
5232	Scrub	Alfisols 1
5233	Scrub	Alfisols 1
5234	Scrub	Alfisols 1
5235	Scrub	Alfisols 1
5236	Scrub	Alfisols 1
5237	Scrub	Alfisols 1
5238	Scrub	Entisols
5239	Scrub	Entisols
5240	Scrub	Entisols
5241	Scrub	Entisols
5242	Scrub	Entisols
5243	Scrub	Entisols
5244	Scrub	Entisols
5245	Scrub	Alfisols 1
5246	Scrub	Alfisols 1
5247	Scrub	Alfisols 1
5248	Scrub	Alfisols 1
5249	Scrub	Alfisols 1
5250	Scrub	Entisols
5251	Scrub	Entisols
5252	Scrub	Entisols
5253	Scrub	Entisols
5254	Scrub	Entisols
5255	Scrub	Alfisols 1
5256	Scrub	Entisols
5257	Scrub	Entisols
5258	Scrub	Entisols
5259	Scrub	Entisols
5260	Scrub	Entisols
5261	Scrub	Entisols
